순서,시설ID,컨텐츠 명,사용유무,테마 타입,x 좌표,y 좌표,좌표 배열,좌표타입,메인 이미지,새 주소,구 주소,우편번호,국가 지점 번호,테마 명,거리,업데이트 일,등록일,이미지 URL1,이미지 URL2,이미지 URL3,이미지 URL4,이미지 URL5,동영상 URL,음성파일 URL,평가 점수,평가자 인원,상세정보 이름 1,상세정보 값 1,상세정보 이름 2,상세정보 값 2,상세정보 이름 3,상세정보 값 3,상세정보 이름 4,상세정보 값 4,상세정보 이름 5,상세정보 값 5,상세정보 이름 6,상세정보 값 6,상세정보 이름 7,상세정보 값 7,상세정보 이름 8,상세정보 값 8,상세정보 이름 9,상세정보 값 9,상세정보 이름 10,상세정보 값 10
2571,송파구_거치대_052,자전거 일반거치대,사용,일반,127.1008435,37.51392027,[],Point,,서울특별시 송파구 올림픽로 269,서울특별시 송파구 신천동 7-18,5510,,(친환경)자전거 편의시설,13578.0925,2021-12-27 15:29,2021-12-27 15:29,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2572,송파구_거치대_051,자전거 일반거치대,사용,일반,127.0900131,37.50693144,[],Point,,서울특별시 송파구 삼전로 95,서울특별시 송파구 잠실동 292,5566,,(친환경)자전거 편의시설,12873.31969,2021-12-27 15:28,2021-12-27 15:28,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2573,송파구_거치대_050,자전거 일반거치대,사용,일반,127.0880568,37.50467124,[],Point,,서울특별시 송파구 백제고분로 187,서울특별시 송파구 잠실동 250-5,5567,,(친환경)자전거 편의시설,12801.80852,2021-12-27 15:28,2021-12-27 15:28,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",javascript:void(0);,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2574,송파구_거치대_049,자전거 일반거치대,사용,일반,127.0875762,37.50463125,[],Point,,서울특별시 송파구 백제고분로 187,서울특별시 송파구 잠실동 289,5567,,(친환경)자전거 편의시설,12761.13202,2021-12-27 15:27,2021-12-27 15:27,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2575,송파구_거치대_048,자전거 일반거치대,사용,일반,127.0788088,37.51099771,[],Point,,서울특별시 송파구 백제고분로 63,서울특별시 송파구 잠실동 175-2,5556,,(친환경)자전거 편의시설,11689.67262,2021-12-27 15:27,2021-12-27 15:27,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2576,아현중학교 정문앞,자전거 일반거치대,사용,일반,126.9580013,37.55630055,[],Point,,서울특별시 마포구 마포대로 247,서울특별시 마포구 아현동 267-7,4117,,(친환경)자전거 편의시설,1844.706885,2022-01-18 10:23,2022-01-18 10:23,,,,,,,,,,운영시간,24시간,설치지역,학교|,상세위치,아현중학교 정문앞,설치유형(*공기주입기와 주차장 만 선택하세요.),,설치/이용가능대수,10대(비지붕형),운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,마포구청 교통행정과,마포구청 교통행정과
2577,송파구_거치대_047,자전거 일반거치대,사용,일반,127.0791248,37.51164106,[],Point,,서울특별시 송파구 올림픽로 76,서울특별시 송파구 잠실동 175-6,5556,,(친환경)자전거 편의시설,11688.78765,2021-12-27 15:26,2021-12-27 15:26,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2578,아현전철역 4번출구,자전거 일반거치대,사용,일반,126.9559629,37.55714632,[],Point,,서울특별시 마포구 신촌로 270,서울특별시 마포구 아현동 329-15,4116,,(친환경)자전거 편의시설,1999.862111,2022-01-18 10:13,2022-01-18 10:13,,,,,,,,,,운영시간,24시간,설치지역,지하철역|,상세위치,아현전철역 4번출구,설치유형(*공기주입기와 주차장 만 선택하세요.),,설치/이용가능대수,15대(비지붕형),운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,마포구청 교통행정과,마포구청 교통행정과
2579,송파구_거치대_046,자전거 일반거치대,사용,일반,127.0768293,37.5043679,[],Point,,서울특별시 송파구 도곡로 434,서울특별시 송파구 잠실동 305-15,5573,,(친환경)자전거 편의시설,11834.40471,2021-12-27 15:23,2021-12-27 15:23,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2580,송파구_거치대_045,자전거 일반거치대,사용,일반,127.0874194,37.50434678,[],Point,,서울특별시 송파구 백제고분로 188,서울특별시 송파구 잠실동 336-5,5578,,(친환경)자전거 편의시설,12760.56861,2021-12-27 15:23,2021-12-27 15:23,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2581,송파구_거치대_044,자전거 일반거치대,사용,일반,127.0804406,37.5039977,[],Point,,서울특별시 송파구 백제고분로12길 25,서울특별시 송파구 잠실동 307-7,5575,,(친환경)자전거 편의시설,12165.69796,2021-12-27 15:22,2021-12-27 15:22,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2582,송파구_거치대_043,자전거 일반거치대,사용,일반,127.0842203,37.51149686,[],Point,,서울특별시 송파구 올림픽로 124,서울특별시 송파구 잠실동 270,5558,,(친환경)자전거 편의시설,12152.42281,2021-12-27 15:21,2021-12-27 15:21,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2583,송파구_거치대_042,자전거 일반거치대,사용,일반,127.0991352,37.51332635,[],Point,,서울특별시 송파구 송파대로 567,서울특별시 송파구 잠실동 27,5503,,(친환경)자전거 편의시설,13441.87417,2021-12-27 15:21,2021-12-27 15:21,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2584,송파구_거치대_041,자전거 일반거치대,사용,일반,127.0990836,37.51397966,[],Point,,서울특별시 송파구 송파대로 551-2,서울특별시 송파구 잠실동 27,5503,,(친환경)자전거 편의시설,13412.52471,2021-12-27 15:20,2021-12-27 15:20,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2585,송파구_거치대_040,자전거 일반거치대,사용,일반,127.103531,37.50855046,[],Point,,서울특별시 송파구 석촌호수로 242,서울특별시 송파구 잠실동 48,5609,,(친환경)자전거 편의시설,14032.11546,2021-12-27 15:20,2021-12-27 15:20,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2586,송파구_거치대_039,자전거 일반거치대,사용,일반,127.0917975,37.50754829,[],Point,,서울특별시 송파구 석촌호수로 133,서울특별시 송파구 잠실동 44-1,5607,,(친환경)자전거 편의시설,13006.43676,2021-12-27 15:19,2021-12-27 15:19,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2587,송파구_거치대_038,자전거 일반거치대,사용,일반,127.0927161,37.51080086,[],Point,,서울특별시 송파구 잠실로 74,서울특별시 송파구 잠실동 35-8,5555,,(친환경)자전거 편의시설,12951.87357,2021-12-27 15:18,2021-12-27 15:18,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2588,송파구_거치대_037,자전거 일반거치대,사용,일반,127.1360898,37.5002433,[],Point,,서울특별시 송파구 동남로 271,서울특별시 송파구 오금동 51-3,5725,,(친환경)자전거 편의시설,17358.67331,2021-12-27 15:17,2021-12-27 15:17,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
2589,송파구_거치대_036,자전거 일반거치대,사용,일반,127.1351404,37.49946745,[],Point,,서울특별시 송파구 오금로 405,서울특별시 송파구 오금동 51,5741,,(친환경)자전거 편의시설,17299.29749,2021-12-27 15:17,2021-12-27 15:17,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
